cluster,Phyla,Class,Order,Family,39198,39202,39204,39206,39208,39210,39212,39214,39216,39218,39220,39222,39224,39226,39228,39230,39232,39234,39236,39238,39240,39242,39244,39246,39248,39250,39252,39254,39256,39258,39260,39262,39264,39266,39268,39270,39272,39274,39276,39282,39286,39288,39290,39294,39296,39300,39302,39304,39306,39308,39310,39314,39316,39318,39320,39322,39324,39326,39328,39330,39332,39336,39340,39342,39344,39346,39348,39350,39352,39354,39356,39358,39360,39362,39364,39366,39368,39370,39372,39376,Sample
24,Proteobacteria,c__Alphaproteobacteria,c__Alphaproteobacteria_unclassified,c__Alphaproteobacteria_unclassified,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-10 cm
25,Proteobacteria,c__Alphaproteobacteria,c__Alphaproteobacteria_unclassified,c__Alphaproteobacteria_unclassified,2,10,6,14,15,7,5,2,8,10,12,11,3,7,9,9,3,9,3,2,9,10,3,12,14,10,8,11,2,5,10,6,3,5,1,4,6,9,2,3,0,1,5,3,3,3,10,1,1,5,4,2,3,8,1,7,5,27,12,6,6,2,3,5,24,4,2,2,8,3,10,3,13,1,0,14,7,14,5,10,0-10 cm
26,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,0,0,1,1,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0-10 cm
28,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,0,0,0,2,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0-10 cm
29,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0-10 cm
30,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,0,0,0,0,1,0,0,0,0,0,1,2,0,1,2,2,0,4,0,1,1,1,0,1,1,3,0,0,0,0,0,1,0,1,1,0,0,0,1,0,3,0,3,0,1,1,2,1,1,1,1,6,1,2,0,5,0,5,1,2,1,0,5,0,5,0,0,10,2,0,2,2,0,0,1,0,6,3,0,0,0-10 cm
31,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,o__Rhizobiales_unclassified,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,2,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0-10 cm
32,Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Hyphomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-10 cm
33,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,9,9,6,4,14,4,6,5,8,1,7,1,4,4,1,1,6,0,6,1,9,5,6,3,6,2,10,2,6,15,5,4,3,5,1,4,0,12,2,0,0,0,0,3,2,2,4,3,0,10,2,4,3,4,1,3,2,11,11,11,7,2,2,5,8,10,3,7,3,0,4,1,6,4,12,3,3,3,2,6,0-10 cm
34,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,0,0,3,1,1,1,0,0,0,0,1,0,0,3,0,2,0,4,0,7,0,3,2,0,1,2,0,4,10,0,0,1,11,0,2,0,8,1,1,1,12,9,2,0,0,3,1,2,11,2,3,0,5,0,1,1,0,0,1,0,0,3,1,3,0,1,0,5,0,0,0,8,2,0,7,0,3,0,0,1,0-10 cm
